X,Y,ux,uy,sigma_xx,sigma_yy,sigma_xy,strain_xx,strain_yy,strain_xy,magnitude
4.040404,3.3131313,0.00090490654,-0.011139438,-52.93902,-17.844374,23.61201,-0.00274768,0.0002938559,0.0040927483,0.011176132
4.040404,3.3535354,0.0006846301,-0.01112587,-50.885,-15.605586,21.743484,-0.0026812782,0.0003762712,0.0037688706,0.011146914
4.040404,3.3939395,0.00044959784,-0.011109151,-48.495132,-13.435219,19.764977,-0.0025927224,0.0004458036,0.0034259292,0.011118245
4.040404,3.4343433,0.0001995191,-0.011090048,-45.732487,-11.3854885,17.704178,-0.002478415,0.0004983251,0.0030687242,0.011091843
4.040404,3.4747474,-6.558746e-05,-0.011069238,-42.55984,-9.491852,15.598875,-0.0023351756,0.00053071696,0.002703805,0.011069433
4.040404,3.5151515,-0.00034548715,-0.011047497,-38.9446,-7.7655907,13.492116,-0.0021607338,0.0005414472,0.0023386334,0.011052898
4.040404,3.5555556,-0.0006396696,-0.011025749,-34.86574,-6.198934,11.426249,-0.001954016,0.0005304406,0.0019805497,0.011044289
4.040404,3.5959597,-0.000947468,-0.01100491,-30.32149,-4.7810006,9.436871,-0.0017151978,0.0004983115,0.0016357242,0.011045621
4.040404,3.6363637,-0.0012680627,-0.010985732,-25.334578,-3.5148904,7.546985,-0.0014455774,0.00044546244,0.0013081441,0.011058675
4.040404,3.6767676,-0.0016006194,-0.010969199,-19.951881,-2.428655,5.7635794,-0.0011472693,0.0003714106,0.0009990204,0.011085365
4.040404,3.7171717,-0.0019444153,-0.010956079,-14.228051,-1.5653738,4.084797,-0.00082246884,0.00027496341,0.00070803147,0.011127282
4.040404,3.7575758,-0.0022986084,-0.010947302,-8.184905,-0.93925714,2.540614,-0.00047213022,0.00015582594,0.00044037309,0.011186019
4.040404,3.7979798,-0.0026617795,-0.0109437555,-1.7680241,-0.47848934,1.2811579,-9.481941e-05,1.6940277e-05,0.00022206735,0.011262808
4.040404,3.838384,-0.0030313358,-0.010946117,5.046607,-0.123263046,0.48937958,0.00030936569,-0.00013868975,8.482579e-05,0.011358102
4.040404,3.878788,-0.0034046844,-0.0109552,12.113619,0.032084033,0.025016759,0.00073405873,-0.00031300768,4.336238e-06,0.011472065
4.040404,3.9191918,-0.0037793182,-0.0109715015,19.482733,0.21378723,0.053042404,0.001176394,-0.00049358135,9.1940165e-06,0.011604184
4.040404,3.959596,-0.004152313,-0.010995157,26.997692,0.3506992,0.41778415,0.0016287421,-0.0006806644,7.241592e-05,0.0117530925
4.040404,4.0,-0.004522357,-0.0110267475,34.464676,0.14455928,1.0620193,0.0020870985,-0.0008873117,0.00018408336,0.01191809
4.090909,0.04040404,8.9835376e-05,-0.00031212717,-49.226517,-95.6229,5.739641,-0.0005002129,-0.004521234,0.0009948711,0.00032479805
4.090909,0.08080808,0.00014823675,-0.00049483776,-48.940136,-95.51943,6.023045,-0.00048552966,-0.0045224023,0.0010439944,0.0005165642
4.090909,0.121212125,0.000206545,-0.00067754835,-48.65661,-95.40446,6.3095264,-0.00047131823,-0.0045227986,0.0010936513,0.00070833083
4.090909,0.16161616,0.00026472285,-0.0008602813,-48.376717,-95.2784,6.6001115,-0.000457616,-0.004522428,0.0011440193,0.00090009003
4.090909,0.2020202,0.00032274053,-0.0010429919,-48.101326,-95.14177,6.895752,-0.00044446083,-0.0045212996,0.0011952637,0.0010917846
4.090909,0.24242425,0.0003805831,-0.0012256354,-47.831284,-94.99534,7.197427,-0.00043188577,-0.004519437,0.001247554,0.001283365
4.090909,0.28282827,0.00043828785,-0.0014082044,-47.567448,-94.83972,7.505947,-0.0004199258,-0.0045168563,0.0013010309,0.0014748342
4.090909,0.32323232,0.0004958287,-0.0015906543,-47.310543,-94.67552,7.82215,-0.00040860922,-0.0045135743,0.0013558394,0.0016661413
4.090909,0.36363637,0.0005532317,-0.0017729253,-47.061428,-94.503426,8.146823,-0.0003979712,-0.0045096106,0.001412116,0.001857237
4.090909,0.4040404,0.0006103292,-0.0019550547,-46.82067,-94.32391,8.480604,-0.00038803217,-0.00450498,0.0014699713,0.0020481066
4.090909,0.44444445,0.00066738203,-0.0021369457,-46.588978,-94.137566,8.824076,-0.00037882122,-0.004499699,0.0015295064,0.0022387353
4.090909,0.4848485,0.0007242821,-0.0023186356,-46.366783,-93.94459,9.177761,-0.00037035855,-0.0044937693,0.0015908119,0.0024291265
4.090909,0.5252525,0.00078098476,-0.0025000721,-46.15459,-93.74523,9.54213,-0.00036266932,-0.0044871913,0.0016539693,0.002619217
4.090909,0.56565654,0.0008375719,-0.002681218,-45.952774,-93.53967,9.917491,-0.0003557703,-0.0044799675,0.0017190317,0.0028089958
4.090909,0.6060606,0.00089403987,-0.0028621182,-45.761517,-93.327576,10.304189,-0.00034968165,-0.0044720736,0.0017860594,0.0029985043
4.090909,0.64646465,0.0009503439,-0.003042616,-45.581047,-93.108826,10.702431,-0.00034442075,-0.0044634948,0.0018550879,0.0031875798
4.090909,0.68686867,0.0010065399,-0.0032227486,-45.411446,-92.88295,11.1123905,-0.0003400043,-0.0044542016,0.0019261476,0.0033762746
4.090909,0.72727275,0.0010626279,-0.0034025237,-45.252678,-92.649254,11.534165,-0.00033644828,-0.004444152,0.0019992553,0.003564596
4.090909,0.7676768,0.0011185333,-0.003581874,-45.104774,-92.40711,11.967848,-0.00033377126,-0.004433308,0.002074427,0.0037524577
4.090909,0.8080808,0.001174368,-0.003760755,-44.96765,-92.155655,12.413434,-0.0003319902,-0.004421618,0.0021516618,0.0039398503
4.090909,0.8484849,0.0012300313,-0.003939174,-44.84118,-91.89393,12.870898,-0.00033112278,-0.0044090278,0.0022309558,0.0041267504
4.090909,0.8888889,0.0012856573,-0.0041170344,-44.72517,-91.62081,13.340197,-0.0003311856,-0.004395475,0.0023123007,0.004313106
4.090909,0.9292929,0.0013411008,-0.0042943507,-44.61959,-91.33527,13.821283,-0.00033220468,-0.004380897,0.002395689,0.0044988887
4.090909,0.969697,0.0013963431,-0.004470989,-44.524338,-91.03622,14.314029,-0.00033420164,-0.004365231,0.0024810983,0.004683964
4.090909,1.010101,0.0014515035,-0.0046470687,-44.439423,-90.72254,14.818305,-0.00033720554,-0.0043484094,0.0025685062,0.0048684813
4.090909,1.050505,0.001506377,-0.0048223957,-44.364723,-90.39299,15.333969,-0.00034124203,-0.004330359,0.002657888,0.005052195
4.090909,1.0909091,0.0015611388,-0.004996985,-44.300446,-90.04665,15.860904,-0.00034634725,-0.0043110186,0.0027492233,0.005235171
4.090909,1.1313131,0.0016155951,-0.005170755,-44.246704,-89.68233,16.398872,-0.0003525594,-0.004290314,0.0028424715,0.005417274
4.090909,1.1717172,0.001669839,-0.005343646,-44.203804,-89.29901,16.94774,-0.00035992305,-0.0042681745,0.0029376084,0.0055984743
4.090909,1.2121212,0.0017237999,-0.00551562,-44.172104,-88.895805,17.507246,-0.00036848354,-0.0042445376,0.0030345893,0.005778715
4.090909,1.2525252,0.001777444,-0.0056866556,-44.152138,-88.47181,18.077133,-0.0003782959,-0.004219334,0.0031333698,0.005957966
4.090909,1.2929293,0.001830712,-0.0058565885,-44.144424,-88.02601,18.657095,-0.0003894191,-0.004192489,0.0032338966,0.006136052
4.090909,1.3333334,0.0018835776,-0.006025389,-44.149754,-87.55775,19.246847,-0.00040191694,-0.004163943,0.00333612,0.0063129375
4.090909,1.3737373,0.00193597,-0.006193012,-44.16888,-87.06599,19.845985,-0.00041586318,-0.0041336124,0.0034399705,0.0064885574
4.090909,1.4141414,0.0019878708,-0.006359428,-44.202816,-86.55005,20.453989,-0.00043133608,-0.00410143,0.003545358,0.006662879
4.090909,1.4545455,0.002039168,-0.0065243915,-44.25256,-86.00913,21.070372,-0.00044841794,-0.004067321,0.0036521978,0.006835634
4.090909,1.4949495,0.0020898804,-0.006688036,-44.3192,-85.442245,21.694473,-0.0004671996,-0.004031197,0.0037603755,0.007006956
4.090909,1.5353535,0.0021398738,-0.006850153,-44.403973,-84.8486,22.325489,-0.00048777717,-0.003992979,0.0038697515,0.007176605
4.090909,1.5757576,0.0021891147,-0.0070106983,-44.508118,-84.22718,22.962675,-0.0005102524,-0.0039525717,0.003980197,0.0073445295
4.090909,1.6161616,0.0022374503,-0.007169485,-44.632984,-83.57711,23.604898,-0.00053472933,-0.0039098873,0.0040915157,0.007510506
4.090909,1.6565657,0.0022848584,-0.007326588,-44.77986,-82.89714,24.25103,-0.00056131923,-0.003864817,0.004203512,0.007674599
4.090909,1.6969697,0.0023312643,-0.007481821,-44.950077,-82.18628,24.8997,-0.0005901278,-0.003817266,0.004315948,0.007836609
4.090909,1.7373737,0.0023764,-0.007635027,-45.145042,-81.44336,25.54942,-0.00062127144,-0.0037671267,0.004428566,0.007996307
4.090909,1.7777778,0.0024202801,-0.0077861845,-45.365997,-80.667076,26.198378,-0.00065485947,-0.0037142872,0.004541052,0.008153675
4.090909,1.8181819,0.0024628118,-0.007935137,-45.61413,-79.856094,26.844706,-0.0006909984,-0.003658636,0.004653082,0.00830854
4.090909,1.8585858,0.0025037155,-0.008081749,-45.89057,-79.0092,27.48618,-0.0007297889,-0.0036000698,0.004764271,0.008460689
4.090909,1.8989899,0.002542995,-0.008225992,-46.196236,-78.12498,28.120472,-0.0007713222,-0.00353848,0.004874215,0.008610097
4.090909,1.939394,0.0025803521,-0.008367695,-46.531963,-77.20219,28.744942,-0.00081568223,-0.0034737682,0.0049824566,0.008756514
4.090909,1.979798,0.0026156977,-0.008506656,-46.89815,-76.23942,29.356842,-0.0008629295,-0.0034058394,0.0050885193,0.008899722
4.090909,2.020202,0.0026488043,-0.008642852,-47.294987,-75.235245,29.95326,-0.0009131126,-0.003334602,0.0051918984,0.009039639
4.090909,2.060606,0.0026794747,-0.008776069,-47.722298,-74.18814,30.531086,-0.0009662609,-0.0032599675,0.0052920547,0.009175999
4.090909,2.10101,0.0027075373,-0.008906245,-48.179436,-73.0965,31.087135,-0.0010223767,-0.0031818561,0.005388437,0.009308703
4.090909,2.1414142,0.002732668,-0.009033166,-48.66527,-71.95838,31.618196,-0.0010814419,-0.0031001782,0.0054804874,0.009437456
4.090909,2.1818182,0.0027547553,-0.009156711,-49.178192,-70.77159,32.121082,-0.0011434155,-0.0030148437,0.005567654,0.009562115
4.090909,2.2222223,0.0027734078,-0.009276748,-49.71598,-69.53328,32.592644,-0.0012082378,-0.0029257366,0.005649391,0.00968245
4.090909,2.2626262,0.0027885325,-0.009393074,-50.276104,-68.2402,33.029907,-0.0012758387,-0.0028327263,0.005725184,0.009798252
4.090909,2.3030303,0.0027996376,-0.00950563,-50.855602,-66.88819,33.429985,-0.0013461469,-0.002735638,0.0057945307,0.009909337
4.090909,2.3434343,0.0028065965,-0.009614103,-51.451145,-65.47246,33.790207,-0.0014190854,-0.0026342664,0.0058569694,0.010015385
4.090909,2.3838384,0.002809018,-0.009718388,-52.059475,-63.98759,34.10791,-0.0014945974,-0.0025283673,0.0059120376,0.010116207
4.090909,2.4242425,0.0028066114,-0.0098183155,-52.677433,-62.42789,34.380512,-0.001572639,-0.002417679,0.005959288,0.010211581
4.090909,2.4646466,0.0027990676,-0.0099136755,-53.302032,-60.787964,34.605145,-0.0016531696,-0.0023019505,0.005998225,0.01030125
4.090909,2.5050504,0.0027858913,-0.010004267,-53.930588,-59.06367,34.778576,-0.0017361335,-0.0021810008,0.006028286,0.010384919
4.090909,2.5454545,0.0027668811,-0.010089837,-54.559917,-57.253,34.89695,-0.0018213904,-0.0020547907,0.006048805,0.010462334
4.090909,2.5858586,0.0027414076,-0.010170236,-55.186497,-55.357845,34.955555,-0.0019086769,-0.0019235269,0.0060589626,0.010533234
4.090909,2.6262627,0.0027093217,-0.010245226,-55.804462,-53.384357,34.94893,-0.0019974774,-0.001787735,0.006057814,0.01059741
4.090909,2.6666667,0.0026700199,-0.010314666,-56.40489,-51.343323,34.87105,-0.00208697,-0.0016483013,0.0060443156,0.0106546385
4.090909,2.7070708,0.002623167,-0.010378376,-56.974632,-49.249992,34.715775,-0.002175961,-0.0015064926,0.006017401,0.01070475
4.090909,2.7474747,0.0025684237,-0.010436393,-57.495945,-47.1211,34.477467,-0.002262939,-0.0013637855,0.005976094,0.010747795
4.090909,2.7878788,0.0025053173,-0.010488607,-57.94769,-44.97079,34.151623,-0.0023462528,-0.0012215879,0.0059196143,0.010783668
4.090909,2.8282828,0.0024336427,-0.010535091,-58.309086,-42.806732,33.73513,-0.0024244427,-0.0010809058,0.0058474224,0.010812528
4.090909,2.868687,0.002353061,-0.010575987,-58.564,-40.624847,33.225697,-0.002496637,-0.00094190997,0.005759121,0.010834592
4.090909,2.909091,0.002263151,-0.010611266,-58.704975,-38.4101,32.620876,-0.0025627727,-0.0008038831,0.005654285,0.010849923
4.090909,2.9494948,0.002163563,-0.010640949,-58.73113,-36.14397,31.916735,-0.0026232786,-0.00066572486,0.005532234,0.010858674
4.090909,2.989899,0.0020539463,-0.010665059,-58.638195,-33.82033,31.108295,-0.0026780553,-0.0005271735,0.0053921044,0.01086104
4.090909,3.030303,0.0019336902,-0.010683544,-58.407703,-31.462305,30.191624,-0.0027253812,-0.00039011272,0.0052332147,0.01085713
4.090909,3.070707,0.0018023774,-0.010696664,-58.00436,-29.118956,29.166922,-0.0027618385,-0.00025843657,0.0050556,0.010847451
4.090909,3.1111112,0.0016597658,-0.010704584,-57.39076,-26.83936,28.037912,-0.0027838827,-0.00013609466,0.0048599048,0.010832495
4.090909,3.1515152,0.0015057437,-0.010707803,-56.544075,-24.639048,26.808346,-0.0027897255,-2.4622761e-05,0.00464678,0.010813154
4.090909,3.191919,0.0013398826,-0.010706693,-55.458576,-22.493896,25.47765,-0.0027796456,7.729323e-05,0.004416126,0.0107902065
4.090909,3.2323232,0.0011620261,-0.010701604,-54.134403,-20.365606,24.041004,-0.0027546482,0.00017198114,0.0041671074,0.010764508
4.090909,3.2727273,0.00097164884,-0.010692902,-52.565796,-18.234262,22.49324,-0.0027149008,0.00026049887,0.0038988283,0.010736957
4.090909,3.3131313,0.0007683523,-0.010680683,-50.73618,-16.112885,20.834442,-0.00265906,0.00034162586,0.0036113034,0.010708285
4.090909,3.3535354,0.00055166706,-0.010665417,-48.619236,-14.040162,19.073689,-0.002584523,0.0004123305,0.0033061062,0.010679674
4.090909,3.3939395,0.0003212914,-0.01064752,-46.18262,-12.062184,17.230793,-0.0024881288,0.00046897563,0.002986671,0.010652367
4.090909,3.4343433,7.723272e-05,-0.010627747,-43.391033,-10.2146635,15.334856,-0.0023668082,0.0005084774,0.0026580417,0.010628027
4.090909,3.4747474,-0.0001805462,-0.010606706,-40.211372,-8.513806,13.420894,-0.002218131,0.00052899146,0.0023262883,0.010608243
4.090909,3.5151515,-0.000451535,-0.0105852485,-36.617336,-6.956617,11.525555,-0.0020405797,0.000530016,0.0019977628,0.010594875
4.090909,3.5555556,-0.000735268,-0.010564148,-32.59666,-5.5321407,9.682009,-0.0018336951,0.0005118967,0.0016782149,0.010589705
4.090909,3.5959597,-0.001031056,-0.010544151,-28.157032,-4.23566,7.9156256,-0.0015980663,0.0004751196,0.0013720416,0.010594442
4.090909,3.6363637,-0.0013381988,-0.010526001,-23.3291,-3.0828402,6.2400446,-0.0013351449,0.000419531,0.0010816078,0.010610725
4.090909,3.6767676,-0.0016560107,-0.010510497,-18.162891,-2.113849,4.656932,-0.001046922,0.00034399505,0.0008072015,0.0106401555
4.090909,3.7171717,-0.001983732,-0.010498509,-12.70726,-1.3734382,3.1672258,-0.0007351978,0.0002470669,0.0005489858,0.010684282
4.090909,3.7575758,-0.0023205578,-0.010490842,-6.968237,-0.8608256,1.816337,-0.00040035823,0.00012895073,0.00031483173,0.010744429
4.090909,3.7979798,-0.002665192,-0.010488316,-0.8785266,-0.48038495,0.765214,-4.0807277e-05,-6.3016596e-06,0.0001326371,0.010821646
4.090909,3.838384,-0.0030148737,-0.01049155,5.5641847,-0.18682203,0.1510462,0.00034241794,-0.0001560027,2.618134e-05,0.010916139
4.090909,3.878788,-0.0033673048,-0.010501146,12.211934,-0.07903788,-0.17392449,0.00074291235,-0.00032230528,-3.0146912e-05,0.01102782
4.090909,3.9191918,-0.0037203543,-0.01051762,19.114052,0.061739296,-0.037906617,0.0011579806,-0.0004932199,-6.5704808e-06,0.011156225
4.090909,3.959596,-0.004071273,-0.010541059,26.125454,0.182298,0.3758961,0.0015802045,-0.0006682024,6.515533e-05,0.011299964
4.090909,4.0,-0.004418973,-0.010571837,33.066593,-0.014001741,1.0500644,0.002006404,-0.00086058094,0.00018201116,0.011458231
4.141414,0.04040404,6.3583255e-05,-0.00033569336,-49.492744,-94.70663,5.664188,-0.00054018735,-0.004458724,0.0009817926,0.00034166191
4.141414,0.08080808,0.00012267381,-0.00051585585,-49.21384,-94.58308,5.932834,-0.00052647945,-0.0044584805,0.0010283579,0.0005302416
4.141414,0.121212125,0.00018168613,-0.00069598854,-48.93848,-94.4475,6.2045794,-0.0005132992,-0.004457415,0.0010754605,0.0007193121
4.141414,0.16161616,0.0002405271,-0.0008760467,-48.667465,-94.30036,6.48033,-0.00050068344,-0.0044555343,0.0011232572,0.00090846635
4.141414,0.2020202,0.00029917806,-0.0010560155,-48.401695,-94.14216,6.7611074,-0.00048867305,-0.0044528474,0.0011719253,0.0010975774
4.141414,0.24242425,0.00035760924,-0.0012358725,-48.141907,-93.97337,7.047811,-0.00047730122,-0.004449362,0.0012216206,0.0012865711
4.141414,0.28282827,0.00041590258,-0.0014155284,-47.888947,-93.79458,7.341243,-0.0004666036,-0.004445092,0.0012724821,0.0014753628
4.141414,0.32323232,0.00047397614,-0.0015950352,-47.64354,-93.60636,7.6422195,-0.00045660938,-0.004440054,0.0013246514,0.0016639683
4.141414,0.36363637,0.00053185225,-0.0017743334,-47.406464,-93.40938,7.951472,-0.0004473481,-0.004434268,0.0013782551,0.0018523298
4.141414,0.4040404,0.0005894676,-0.0019533634,-47.17829,-93.20395,8.26964,-0.00043884685,-0.0044277376,0.0014334042,0.0020403678
4.141414,0.44444445,0.00064694136,-0.00213214,-46.959652,-92.99061,8.597251,-0.00043112965,-0.0044204793,0.0014901902,0.002228128
4.141414,0.4848485,0.0007041916,-0.0023105815,-46.751053,-92.76969,8.93486,-0.00042421854,-0.0044125007,0.0015487091,0.0024155069
4.141414,0.5252525,0.0007612705,-0.0024886578,-46.5529,-92.54135,9.282798,-0.00041813412,-0.0044038002,0.0016090183,0.0026024894
4.141414,0.56565654,0.000818152,-0.0026664287,-46.365505,-92.30561,9.641499,-0.0004128949,-0.0043943706,0.001671193,0.0027891244
4.141414,0.6060606,0.0008748844,-0.0028437525,-46.189034,-92.06235,10.011175,-0.00040851362,-0.004384201,0.0017352703,0.0029752902
4.141414,0.64646465,0.0009314865,-0.003020689,-46.023663,-91.81126,10.392044,-0.00040500937,-0.0043732678,0.0018012876,0.0031610485
4.141414,0.68686867,0.0009877793,-0.003197126,-45.86944,-91.5519,10.784292,-0.00040239654,-0.0043615433,0.0018692773,0.0033462401
4.141414,0.72727275,0.0010439828,-0.003373094,-45.726234,-91.28363,11.187981,-0.00040068408,-0.004348991,0.0019392499,0.0035309577
4.141414,0.7676768,0.0011000112,-0.0035485476,-45.594067,-91.00574,11.603163,-0.00039989085,-0.004335569,0.0020112148,0.0037151333
4.141414,0.8080808,0.0011558756,-0.0037234426,-45.472702,-90.71739,12.029827,-0.0004000252,-0.0043212315,0.00208517,0.003898727
4.141414,0.8484849,0.0012115687,-0.0038977414,-45.362038,-90.41758,12.467992,-0.00040110655,-0.00430592,0.0021611184,0.0040817014
4.141414,0.8888889,0.001267083,-0.0040714145,-45.261814,-90.10524,12.917542,-0.0004031471,-0.0042895777,0.0022390408,0.004264026
4.141414,0.9292929,0.0013224036,-0.00424432,-45.171833,-89.779205,13.378413,-0.00040616508,-0.004272138,0.002318925,0.00444556
4.141414,0.969697,0.0013775416,-0.0044165924,-45.092026,-89.43849,13.850496,-0.00041018214,-0.0042535425,0.0024007526,0.004626436
4.141414,1.010101,0.0014324561,-0.00458806,-45.022114,-89.08178,14.333641,-0.0004152153,-0.00423372,0.0024844978,0.0048064776
4.141414,1.050505,0.0014871471,-0.004758686,-44.96222,-88.70803,14.827677,-0.00042129902,-0.004212603,0.0025701306,0.004985649
4.141414,1.0909091,0.0015415624,-0.004928462,-44.912197,-88.31602,15.332432,-0.00042845678,-0.0041901213,0.0026576214,0.0051639285
4.141414,1.1313131,0.0015956685,-0.00509727,-44.872208,-87.90472,15.84773,-0.00043672445,-0.004166209,0.0027469397,0.005341191
4.141414,1.1717172,0.0016494766,-0.0052651316,-44.84246,-87.473076,16.3733,-0.00044614222,-0.0041407966,0.0028380388,0.005517462
4.141414,1.2121212,0.0017029904,-0.0054318905,-44.82328,-87.02026,16.908861,-0.0004567519,-0.0041138246,0.0029308693,0.0056925924
4.141414,1.2525252,0.0017560236,-0.0055975094,-44.815044,-86.5451,17.454153,-0.00046860683,-0.0040852115,0.0030253865,0.005866492
4.141414,1.2929293,0.0018086731,-0.0057619587,-44.818363,-86.04695,18.008781,-0.0004817598,-0.0040549044,0.003121522,0.0060391612
4.141414,1.3333334,0.0018608645,-0.0059251413,-44.833847,-85.524796,18.572372,-0.00049627497,-0.004022825,0.0032192115,0.0062104845
4.141414,1.3737373,0.0019125342,-0.0060870126,-44.86238,-84.978096,19.144413,-0.0005122206,-0.003988916,0.0033183647,0.0063804006
4.141414,1.4141414,0.0019635744,-0.0062474683,-44.904785,-84.405975,19.724398,-0.000529668,-0.003953105,0.0034188954,0.006548777
4.141414,1.4545455,0.0020139888,-0.0064064264,-44.96216,-83.807785,20.311584,-0.00054870173,-0.003915323,0.0035206745,0.006715538
4.141414,1.4949495,0.0020636916,-0.006563857,-45.035477,-83.18272,20.905298,-0.00056940154,-0.003875496,0.003623585,0.0068806284
4.141414,1.5353535,0.0021125898,-0.0067195892,-45.126064,-82.53018,21.504663,-0.0005918631,-0.0038335535,0.0037274747,0.0070438567
4.141414,1.5757576,0.002160646,-0.0068735927,-45.235115,-81.8495,22.10857,-0.00061617675,-0.0037894233,0.0038321519,0.0072051836
4.141414,1.6161616,0.0022077002,-0.0070257634,-45.363926,-81.13982,22.715923,-0.00064244296,-0.0037430201,0.0039374265,0.007364461
4.141414,1.6565657,0.0022537299,-0.007175997,-45.513783,-80.40042,23.325367,-0.00067075854,-0.0036942672,0.0040430636,0.007521584
4.141414,1.6969697,0.0022985935,-0.007324226,-45.68604,-79.6305,23.935379,-0.00070122676,-0.0036430801,0.004148799,0.007676446
4.141414,1.7373737,0.0023421682,-0.0074703693,-45.881905,-78.82926,24.544266,-0.0007339417,-0.0035893787,0.0042543393,0.007828931
4.141414,1.7777778,0.00238432,-0.00761427,-46.10266,-77.99594,25.150116,-0.0007690003,-0.003533085,0.0043593533,0.007978852
4.141414,1.8181819,0.002424959,-0.0077558383,-46.34934,-77.12955,25.750828,-0.0008064914,-0.0034741103,0.0044634766,0.008126097
4.141414,1.8585858,0.002463922,-0.007894993,-46.622845,-76.22928,26.344158,-0.00084649114,-0.0034123824,0.0045663207,0.008270539
4.141414,1.8989899,0.0025010817,-0.008031547,-46.923935,-75.294205,26.927567,-0.00088906934,-0.0033478262,0.0046674446,0.008411965
4.141414,1.939394,0.002536133,-0.008165479,-47.25305,-74.323235,27.498432,-0.00093428075,-0.003280364,0.004766395,0.008550264
4.141414,1.979798,0.0025690757,-0.008296564,-47.610344,-73.3154,28.053991,-0.0009821606,-0.003209932,0.0048626917,0.008685225
4.141414,2.020202,0.0025996007,-0.008424826,-47.995586,-72.26934,28.591345,-0.0010327293,-0.0031364548,0.004955833,0.0088167805
4.141414,2.060606,0.0026276112,-0.008549988,-48.408127,-71.183685,29.10754,-0.001085984,-0.0030598657,0.005045307,0.008944643
4.141414,2.10101,0.0026528127,-0.008671999,-48.84694,-70.05668,29.599607,-0.0011419072,-0.0029800849,0.0051305983,0.009068681
4.141414,2.1414142,0.0026750453,-0.008790754,-49.310383,-68.885925,30.06467,-0.0012004625,-0.0028970097,0.0052112094,0.0091887545
4.141414,2.1818182,0.0026939772,-0.008906074,-49.796516,-67.66867,30.499855,-0.0012616034,-0.002810523,0.0052866414,0.0093046045
4.141414,2.2222223,0.002709411,-0.009017855,-50.302914,-66.40142,30.902538,-0.0013252732,-0.002720477,0.00535644,0.009416083
4.141414,2.2626262,0.0027211383,-0.009125859,-50.82688,-65.079895,31.270157,-0.0013914201,-0.0026266815,0.0054201605,0.009522914
4.141414,2.3030303,0.0027287528,-0.009230055,-51.36565,-63.699135,31.600334,-0.0014600054,-0.002528907,0.005477391,0.009624967
4.141414,2.3434343,0.0027320273,-0.009330176,-51.916367,-62.25361,31.890743,-0.0015309992,-0.0024268935,0.0055277287,0.009721942
4.141414,2.3838384,0.0027306788,-0.00942608,-52.47635,-60.737556,32.13899,-0.0016043888,-0.0023203602,0.005570758,0.009813642
4.141414,2.4242425,0.0027244836,-0.009517632,-53.04312,-59.14594,32.342464,-0.0016801548,-0.002209066,0.005606027,0.009899906
4.141414,2.4646466,0.0027128607,-0.009604536,-53.614338,-57.475124,32.498062,-0.0017582501,-0.0020928516,0.005632997,0.009980317
4.141414,2.5050504,0.002695635,-0.009686634,-54.18706,-55.724064,32.602123,-0.0018385227,-0.0019717298,0.005651035,0.010054717
4.141414,2.5454545,0.0026723184,-0.009763822,-54.75737,-53.89542,32.650124,-0.0019206663,-0.0018459639,0.005659355,0.010122919
4.141414,2.5858586,0.0026425794,-0.0098358095,-55.319225,-51.996426,32.63701,-0.002004126,-0.0017161499,0.005657081,0.010184615
4.141414,2.6262627,0.0026061125,-0.009902418,-55.86321,-50.03894,32.55718,-0.0020880222,-0.0015832523,0.005643244,0.010239614
4.141414,2.6666667,0.0025624856,-0.009963706,-56.37577,-48.038177,32.40519,-0.0021711378,-0.001448546,0.0056168996,0.010287943
4.141414,2.7070708,0.0025113337,-0.010019511,-56.839737,-46.01031,32.1763,-0.0022520097,-0.0013134589,0.0055772252,0.010329443
4.141414,2.7474747,0.002452381,-0.010069832,-57.2354,-43.96801,31.867203,-0.0023291127,-0.0011792722,0.005523648,0.010364154
4.141414,2.7878788,0.0023854263,-0.010114819,-57.54487,-41.916588,31.475767,-0.002401224,-0.001046773,0.0054557994,0.010392296
4.141414,2.8282828,0.002310019,-0.010154486,-57.75601,-39.84998,31.000765,-0.002467765,-0.0009159091,0.005373466,0.010413922
4.141414,2.868687,0.002226103,-0.010188825,-57.86471,-37.751904,30.440786,-0.0025289098,-0.0007857994,0.005276403,0.010429176
4.141414,2.909091,0.0021331273,-0.01021795,-57.872116,-35.604015,29.793041,-0.002585204,-0.0006553018,0.005164127,0.010438234
4.141414,2.9494948,0.0020307675,-0.01024171,-57.774677,-33.400906,29.0539,-0.0026365735,-0.00052418,0.0050360095,0.010441103
4.141414,2.989899,0.0019186251,-0.010260321,-57.55427,-31.163862,28.220652,-0.0026813655,-0.00039419648,0.0048915795,0.010438167
4.141414,3.030303,0.0017962679,-0.010273695,-57.178043,-28.937769,27.293972,-0.0027164195,-0.00026892876,0.004730955,0.010429544
4.141414,3.070707,0.0016634576,-0.010282159,-56.612125,-26.767368,26.277514,-0.0027385177,-0.00015197153,0.004554769,0.010415847
4.141414,3.1111112,0.0015201606,-0.01028607,-55.83612,-24.669235,25.17477,-0.0027459916,-4.4860946e-05,0.0043636267,0.010397795
4.141414,3.1515152,0.0013660789,-0.010285892,-54.84616,-22.625113,23.985666,-0.0027390807,5.3409927e-05,0.0041575157,0.01037621
4.141414,3.191919,0.0012010261,-0.010281861,-53.64509,-20.602299,22.705883,-0.002718809,0.00014489956,0.0039356863,0.01035177
4.141414,3.2323232,0.0010246485,-0.010274276,-52.230904,-18.579489,21.330114,-0.002685608,0.00023084789,0.0036972198,0.010325244
