X1,Y1,sigma_xx,sigma_yy,sigma_zz,sigma_xy,,,X,Y,ux,uy,|u|
0.060979173,1.304745349,-57.33717741,-70.36974215,-38.31207587,-1.323776226,,,0.042448474,3.311476624,-5.08971E-05,-0.006490899,0.006491098
0.061178563,2.88249541,-49.48136091,-17.05955859,-19.96227585,-2.136068247,,,0.042448474,3.359095672,-4.10452E-05,-0.00647943,0.00647956
0.06118335,2.833180635,-51.5151194,-18.81244237,-21.09826853,-2.204168523,,,0.042448474,3.406714719,-3.05012E-05,-0.006470873,0.006470945
0.0611995,3.02414845,-42.41287962,-12.37455904,-16.4362316,-1.890924496,,,0.042448474,3.406714719,-3.05012E-05,-0.006470873,0.006470945
0.061202424,2.69157617,-56.24379848,-24.10132658,-24.10353752,-2.347523708,,,0.042453523,2.261402831,-0.000116326,-0.006486863,0.006487906
0.061289946,2.642325634,-57.53388126,-26.00614629,-25.06200827,-2.382620064,,,0.042453523,2.261402831,-0.000116326,-0.006486863,0.006487906
0.06130562,3.073634076,-39.49016894,-10.88305779,-15.11196802,-1.791594562,,,0.042453523,2.213783784,-0.000114766,-0.006443743,0.006444765
0.061337137,2.50073252,-60.35328177,-31.578302,-27.57947513,-2.427483108,,,0.042453523,2.166164736,-0.000113032,-0.006395563,0.006396562
0.061384875,3.215398516,-29.74645609,-7.104130045,-11.05517584,-1.461333411,,,0.042453523,2.118545688,-0.000111147,-0.00634231,0.006343284
0.061441255,1.354196803,-57.84351234,-69.27588465,-38.1358191,-1.390869068,,,0.042453523,2.118545688,-0.000111147,-0.00634231,0.006343284
0.061478001,2.451472679,-61.05725272,-33.52963529,-28.3760664,-2.432424559,,,0.042553114,1.688587945,-9.03755E-05,-0.005636975,0.0056377
0.061539256,2.309866839,-62.40963013,-39.09794576,-30.45227277,-2.394043036,,,0.042553114,1.688587945,-9.03755E-05,-0.005636975,0.0056377
0.061585721,1.495891863,-59.23499399,-65.87948027,-37.53434228,-1.563179355,,,0.042553114,1.640968897,-8.78554E-05,-0.005535206,0.005535903
0.061662328,3.265252437,-25.82855922,-5.965483982,-9.538212962,-1.34008168,,,0.042553114,1.59334985,-8.53334E-05,-0.005429054,0.005429725
0.061694849,2.26055471,-62.67609354,-41.00690511,-31.10489959,-2.373791861,,,0.042553114,1.545730802,-8.28158E-05,-0.005318628,0.005319272
0.061753144,2.118921734,-62.96215896,-46.34460587,-32.79202945,-2.272465835,,,0.042553114,1.545730802,-8.28158E-05,-0.005318628,0.005319272
0.061822813,1.545444179,-59.69556848,-64.59957697,-37.28854363,-1.62976832,,,0.042576512,2.070538541,-0.000109429,-0.006283517,0.00628447
0.061849548,3.407272367,-13.27128341,-3.30160442,-4.971866348,-0.96681618,,,0.042576512,2.070538541,-0.000109429,-0.006283517,0.00628447
0.061879678,2.069530559,-62.91891873,-48.14457015,-33.31904666,-2.232700556,,,0.042576512,2.022919493,-0.000107293,-0.0062201,0.006221026
0.061887089,1.687156416,-60.91349461,-60.66849248,-36.47459613,-1.80553639,,,0.042576512,1.975300446,-0.000105061,-0.006151665,0.006152562
0.061916136,1.927863687,-62.47121437,-53.09252272,-34.66912113,-2.08911684,,,0.042576512,1.927681398,-0.00010275,-0.00607826,0.006079129
0.061961071,1.736691007,-61.2955605,-59.20071709,-36.14888328,-1.868059121,,,0.042576512,1.927681398,-0.00010275,-0.00607826,0.006079129
0.061966045,1.878387512,-62.22037987,-54.73903728,-35.08782515,-2.0353951,,,0.042625023,1.879591632,-0.000100465,-0.005999154,0.005999995
0.062478184,3.457994493,-8.303170305,-2.561322945,-3.259347975,-0.841321137,,,0.042625023,1.879591632,-0.000100465,-0.005999154,0.005999995
0.062910887,3.600741,6.933764391,-1.047548611,1.765864734,-0.490076803,,,0.042625023,1.831972585,-9.80357E-05,-0.005915946,0.005916758
0.064376413,3.654111355,13.0521419,-0.680786917,3.711406496,-0.381761527,,,0.042625023,1.784353537,-9.55671E-05,-0.005827974,0.005828757
0.065474558,3.799884455,30.69669943,-0.124109904,9.171776858,-0.128956172,,,0.042625023,1.736734489,-9.30707E-05,-0.005735324,0.005736079
0.069323752,3.86525446,38.93172713,-0.03406058,11.66929997,-0.058481512,,,0.042625023,1.736734489,-9.30707E-05,-0.005735324,0.005736079
0.073027508,0.130665753,-40.8331726,-86.56789832,-38.22032127,-0.736871812,,,0.043059495,3.456015523,-1.91463E-05,-0.006465891,0.006465919
0.073190724,0.302614922,-44.29002559,-84.85965337,-38.74490369,-0.730523202,,,0.043059495,3.456015523,-1.91463E-05,-0.006465891,0.006465919
0.074370212,0.389192568,-45.79984573,-83.99008646,-38.93697966,-0.761464163,,,0.043059495,3.503634571,-7.08097E-06,-0.006464978,0.006464982
0.076400848,0.475864521,-47.18911483,-83.09101252,-39.0840382,-0.816048774,,,0.043059495,3.551253619,5.61486E-06,-0.006468635,0.006468637
0.077159612,0.568349862,-48.5613728,-82.07843758,-39.19194312,-0.874929488,,,0.043059495,3.598872666,1.89043E-05,-0.006477365,0.006477392
0.078801448,0.660799968,-49.83959541,-80.99946716,-39.25171877,-0.959127251,,,0.043059495,3.598872666,1.89043E-05,-0.006477365,0.006477392
0.080302639,0.755439083,-51.07100058,-79.80752064,-39.26355637,-1.059086996,,,0.044483954,3.650747491,3.51282E-05,-0.006493699,0.006493794
0.082325635,0.945735973,-53.37342491,-77.08211895,-39.13666316,-1.291163022,,,0.044483954,3.650747491,3.51282E-05,-0.006493699,0.006493794
0.082722872,0.8500042,-52.23845432,-78.51600054,-39.22633646,-1.187680123,,,0.044483954,3.698366538,4.99842E-05,-0.006514515,0.006514707
0.082870593,1.041391697,-54.46611862,-75.51913719,-38.99557674,-1.420208516,,,0.044483954,3.745985586,6.52923E-05,-0.006541743,0.006542069
0.082953603,1.136889738,-55.52375174,-73.81329055,-38.80111269,-1.55166387,,,0.044483954,3.793604634,8.09883E-05,-0.006575725,0.006576224
0.083915854,2.858096346,-50.5510928,-17.98863887,-20.5619195,-2.979917259,,,0.044483954,3.793604634,8.09883E-05,-0.006575725,0.006576224
0.083955983,1.328035858,-57.54584475,-69.92884036,-38.24240553,-1.858074872,,,0.048076923,0.142857143,-1.18635E-05,-0.00060879,0.000608906
0.083985995,1.232319483,-56.5483263,-71.95750668,-38.55174989,-1.710997182,,,0.048076923,0.142857143,-1.18635E-05,-0.00060879,0.000608906
0.084005321,2.667056524,-56.92487932,-25.12857466,-24.61603619,-3.246963004,,,0.048076923,0.095238095,-8.12149E-06,-0.000408678,0.000408759
0.084014065,3.049364019,-41.00985902,-11.65585974,-15.79971563,-2.528214689,,,0.048076923,0.047619048,-4.17442E-06,-0.000205788,0.000205831
0.084226675,2.476069945,-60.72180761,-32.64617223,-28.01039395,-3.335061814,,,0.048076923,0,0,0,0
0.084385826,3.241154235,-27.82390176,-6.536407299,-10.30809272,-1.921828285,,,0.048225287,3.857142857,0.000111025,-0.006633433,0.006634362
0.084391384,2.953654635,-46.2130404,-14.6968715,-18.27297357,-2.791426452,,,0.048225287,3.857142857,0.000111025,-0.006633433,0.006634362
0.084400717,2.76254897,-54.09929903,-21.48720926,-22.67595249,-3.154082856,,,0.048225287,3.904761905,0.000128722,-0.006684198,0.006685437
0.084514004,2.28502367,-62.54132322,-40.15705453,-30.80951332,-3.270784112,,,0.048225287,3.952380952,0.000146571,-0.006742447,0.00674404
0.084571343,2.57156854,-59.10733144,-28.86774047,-26.39252157,-3.330507225,,,0.048225287,4,0.000164485,-0.006808262,0.006810248
0.084598264,3.145093374,-34.90097383,-8.925489683,-13.14793905,-2.252782023,,,0.062773221,0.187203614,-1.98155E-05,-0.000792908,0.000793155
0.084633626,1.519500636,-59.42317351,-65.35264507,-37.43274557,-2.186563454,,,0.062773221,0.187203614,-1.98155E-05,-0.000792908,0.000793155
0.084787443,2.093850105,-62.92392298,-47.35712424,-33.08431417,-3.08944647,,,0.072982504,0.350185889,-3.98291E-05,-0.00145051,0.001451056
0.084845959,2.380569971,-61.84274824,-36.42541285,-29.48044833,-3.338725448,,,0.072982504,0.350185889,-3.98291E-05,-0.00145051,0.001451056
0.084886824,1.423691604,-58.50507892,-67.73343364,-37.87155377,-2.033684639,,,0.072982504,0.302566841,-3.51621E-05,-0.001261409,0.001261899
0.084935122,1.711045989,-61.06777526,-60.05116244,-36.33568131,-2.516981153,,,0.072982504,0.254947793,-3.03082E-05,-0.001069863,0.001070292
0.084958454,1.902517547,-62.31747317,-54.03220604,-34.90490377,-2.827238073,,,0.072982504,0.254947793,-3.03082E-05,-0.001069863,0.001070292
0.085139161,3.337250105,-19.79194473,-4.531708281,-7.297095902,-1.590805945,,,0.074582999,0.389216145,-4.44837E-05,-0.001603763,0.00160438
0.085149288,2.189469465,-62.88134649,-43.81325522,-32.00838051,-3.210982671,,,0.076183495,0.523484496,-5.80261E-05,-0.002118655,0.00211945
0.085264013,3.434142873,-10.74276119,-2.912988484,-4.096724902,-1.236709579,,,0.076183495,0.523484496,-5.80261E-05,-0.002118655,0.00211945
0.085349037,1.615260353,-60.28181503,-62.7957115,-36.92325796,-2.367266645,,,0.076183495,0.475865448,-5.36687E-05,-0.001938229,0.001938971
0.085395968,1.99821486,-62.71965681,-50.77226524,-34.04757662,-2.983918281,,,0.076183495,0.428246401,-4.91983E-05,-0.001755427,0.001756116
0.085493266,1.806794547,-61.75448284,-57.13132575,-35.66574258,-2.692493513,,,0.076183495,0.428246401,-4.91983E-05,-0.001755427,0.001756116
0.08568461,0.193266274,-42.17301683,-85.96461419,-38.44128931,-0.851951198,,,0.07738038,0.568341054,-6.30163E-05,-0.002286509,0.002287377
0.086364688,3.531099405,-0.79020691,-1.695375588,-0.74567475,-0.904882304,,,0.078577265,0.708435706,-7.65386E-05,-0.002796815,0.002797863
0.087293686,3.630539657,10.26237913,-0.836474803,2.827771299,-0.588727323,,,0.078577265,0.708435706,-7.65386E-05,-0.002796815,0.002797863
0.088147494,0.176290715,-41.82075533,-86.13753981,-38.38748854,-0.878625032,,,0.078577265,0.660816659,-7.23241E-05,-0.002625763,0.002626759
0.089221736,3.730111433,22.05168202,-0.320824529,6.519257248,-0.325462967,,,0.078577265,0.613197611,-6.80615E-05,-0.002452249,0.002453194
0.09244474,3.841133241,35.84332146,-0.059429241,10.73516767,-0.112097253,,,0.078577265,0.613197611,-6.80615E-05,-0.002452249,0.002453194
0.092907092,0.331663616,-44.80738278,-84.60805225,-38.82463051,-0.932624949,,,0.080532399,0.755420584,-8.26645E-05,-0.002963317,0.00296447
0.092907092,0.28267173,-43.92037213,-85.09518954,-38.7046685,-0.923676148,,,0.082487534,0.897643557,-9.76895E-05,-0.00345163,0.003453013
0.096428175,0.04748319,-38.90022001,-87.45794825,-37.90745048,-1.009800405,,,0.082487534,0.897643557,-9.76895E-05,-0.00345163,0.003453013
0.09672575,3.95251681,50.09819179,-0.000481768,15.02931301,-0.006049591,,,0.082487534,0.850024509,-9.33306E-05,-0.003290839,0.003292162
0.09698197,0.500272657,-47.54969619,-82.87548129,-39.12755324,-1.050119393,,,0.082487534,0.802405461,-8.89734E-05,-0.003127365,0.00312863
0.09698197,0.451280771,-46.79604614,-83.39612726,-39.05765202,-1.021118408,,,0.082487534,0.802405461,-8.89734E-05,-0.003127365,0.00312863
0.098981269,0.219356782,-42.70220639,-85.73334709,-38.53066604,-0.981218505,,,0.082561184,0.945716961,-0.000102193,-0.003611169,0.003612615
0.100029252,0.68371552,-50.12498498,-80.77344062,-39.26952768,-1.239630866,,,0.082634834,1.089028461,-0.000115617,-0.004069243,0.004070886
0.100029252,0.634723634,-49.46917638,-81.3659149,-39.25052738,-1.19131144,,,0.082634834,1.089028461,-0.000115617,-0.004069243,0.004070886
0.101004643,0.346813369,-45.07025681,-84.47491166,-38.86355054,-1.017843091,,,0.082634834,1.041409413,-0.000111154,-0.003920038,0.003921613
0.104739287,0.437887731,-46.5802126,-83.55563233,-39.04075348,-1.094811897,,,0.082634834,0.993790365,-0.000106725,-0.003767817,0.003769329
0.105007042,0.872577107,-52.48187206,-78.25664731,-39.22155581,-1.537809854,,,0.082634834,0.993790365,-0.000106725,-0.003767817,0.003769329
0.105007042,0.823585221,-51.89048317,-78.95501151,-39.2536484,-1.470472582,,,0.083190949,1.136872664,-0.000120947,-0.004216119,0.004217853
0.105194557,1.064210095,-54.68793976,-75.20017524,-38.9664345,-1.839637741,,,0.083747063,1.279954962,-0.000135744,-0.004635452,0.00463744
0.105194557,1.015218209,-54.13801277,-76.0342264,-39.05167175,-1.758198987,,,0.083747063,1.279954962,-0.000135744,-0.004635452,0.00463744
0.105333955,0.514835159,-47.76186172,-82.73990139,-39.15052893,-1.150560476,,,0.083747063,1.232335915,-0.00013104,-0.004499319,0.004501227
0.106251436,0.271853178,-43.71684719,-85.23229691,-38.68474323,-1.05433964,,,0.083747063,1.184716867,-0.000126384,-0.004359766,0.004361598
0.10661043,1.255259534,-56.75121571,-71.5725511,-38.49713004,-2.214395066,,,0.083747063,1.184716867,-0.000126384,-0.004359766,0.004361598
0.10661043,1.206267648,-56.23310311,-72.56449955,-38.6392808,-2.12073581,,,0.084151299,2.906031964,-0.000211702,-0.006648341,0.006651711
0.107125024,2.978493687,-45.01257795,-13.95807405,-17.6911956,-3.47020878,,,0.084151299,2.906031964,-0.000211702,-0.006648341,0.006651711
0.107125024,2.929501801,-47.44667784,-15.59000928,-18.91100614,-3.6191555,,,0.084151299,2.953651012,-0.000203616,-0.006634472,0.006637596
0.107136871,2.787218452,-53.29439806,-20.66617424,-22.18817169,-3.9617238,,,0.084151299,3.001270059,-0.000194307,-0.006618971,0.006621823
0.107136871,2.738226566,-54.91669008,-22.5059925,-23.22680478,-4.047661006,,,0.084151299,3.001270059,-0.000194307,-0.006618971,0.006621823
0.107353461,2.596102188,-58.61752713,-28.01541924,-25.98988391,-4.215255776,,,0.084155952,2.858099075,-0.00021867,-0.006660219,0.006663808
0.107353461,2.547110302,-59.5794375,-29.95033064,-26.85893044,-4.240543425,,,0.084160606,2.71492809,-0.000232973,-0.006679298,0.006683359
0.107387634,3.170191721,-33.23035098,-8.31887081,-12.46476654,-2.759505866,,,0.084160606,2.71492809,-0.000232973,-0.006679298,0.006683359
0.107387634,3.121199835,-36.59490295,-9.635349175,-13.86907564,-2.961395357,,,0.084160606,2.762547138,-0.000229239,-0.006676041,0.006679975
0.107702054,2.404962899,-61.59114693,-35.5865119,-29.15329765,-4.250216606,,,0.084160606,2.810166185,-0.000224509,-0.006669591,0.006673369
0.107702054,2.355971013,-62.04730767,-37.51640451,-29.86911365,-4.224664004,,,0.084160606,2.810166185,-0.000224509,-0.006669591,0.006673369
0.107753928,1.446873003,-58.68865899,-67.27138478,-37.78801313,-2.628294235,,,0.084196197,1.3280207,-0.000141293,-0.004769382,0.004771475
0.107753928,1.397881117,-58.20744064,-68.43877902,-37.9938659,-2.526018308,,,0.084245676,2.66705764,-0.000236025,-0.006679091,0.00668326
0.108074239,3.362801162,-17.59238129,-4.095213271,-6.506278369,-1.903956948,,,0.084254444,3.049369012,-0.000183839,-0.006602199,0.006604758
0.108074239,3.313809276,-21.93478662,-5.020135297,-8.086476575,-2.132757583,,,0.084330746,2.523949094,-0.000239685,-0.006654561,0.006658876
0.108087095,2.213694213,-62.80064015,-43.02227876,-31.74687567,-4.106096933,,,0.084330746,2.523949094,-0.000239685,-0.006654561,0.006658876
0.108087095,2.164702327,-62.89050436,-44.86872136,-32.32776772,-4.042624753,,,0.084330746,2.571568141,-0.000239317,-0.006666937,0.006671231
0.108126803,0.619504787,-49.25342804,-81.56872369,-39.24664552,-1.272031106,,,0.084330746,2.619187189,-0.000238201,-0.006675054,0.006679303
0.108340653,1.63873607,-60.4377235,-62.24827913,-36.80580079,-3.053761314,,,0.084330746,2.619187189,-0.000238201,-0.006675054,0.006679303
0.108340653,1.589744184,-60.01493123,-63.60112229,-37.08481606,-2.94821159,,,0.08435759,3.097467965,-0.000172002,-0.006584736,0.006586982
0.108400226,2.022229916,-62.75514298,-50.05255071,-33.84230811,-3.829393884,,,0.08435759,3.097467965,-0.000172002,-0.006584736,0.006586982
0.108400226,1.97323803,-62.59396972,-51.76099608,-34.30648974,-3.741061188,,,0.08435759,3.145087012,-0.000158702,-0.006567215,0.006569132
0.108523735,1.830555272,-61.86468371,-56.49576948,-35.50813596,-3.465294832,,,0.08435759,3.19270606,-0.000144024,-0.006550063,0.006551646
0.108523735,1.781563386,-61.54108122,-58.03362407,-35.87241159,-3.363656659,,,0.08435759,3.19270606,-0.000144024,-0.006550063,0.006551646
0.10879686,0.69814321,-50.30461446,-80.62097887,-39.277678,-1.364142483,,,0.084467663,2.4760696,-0.000239751,-0.006637707,0.006642035
0.109629904,3.557559121,1.984244445,-1.441974212,0.16268107,-1.037015973,,,0.084604581,2.428190106,-0.000239178,-0.006616186,0.006620507
0.109629904,3.508567235,-3.273639397,-1.959769168,-1.570022569,-1.251492499,,,0.084604581,2.428190106,-0.000239178,-0.006616186,0.006620507
0.110533887,0.139729761,-41.043571,-86.54811753,-38.27750656,-1.110320563,,,0.084604581,2.380571059,-0.000237648,-0.006589941,0.006594225
0.111173795,0.373677656,-45.52621373,-84.23034252,-38.92696687,-1.129747046,,,0.084604581,2.332952011,-0.000235602,-0.006558836,0.006563067
0.112787989,0.413041974,-46.1768304,-83.83403002,-39.00325813,-1.164597943,,,0.084604581,2.332952011,-0.000235602,-0.006558836,0.006563067
0.113256592,3.758870562,25.51024317,-0.22815899,7.584625253,-0.329931169,,,0.084627269,3.241162987,-0.000128063,-0.006533739,0.006534994
0.113256592,3.709878676,19.53361643,-0.405167964,5.738534539,-0.478678198,,,0.08464533,1.471324534,-0.000156775,-0.005146047,0.005148434
0.113359028,0.807779124,-51.68547461,-79.20198104,-39.26623669,-1.564276359,,,0.08464533,1.471324534,-0.000156775,-0.005146047,0.005148434
0.113790307,0.887101385,-52.64164013,-78.07461358,-39.21487611,-1.688219323,,,0.08464533,1.423705486,-0.000151839,-0.005024764,0.005027058
0.113962165,0.999277299,-53.94248352,-76.33071142,-39.08195848,-1.876064362,,,0.08464533,1.376086439,-0.000146942,-0.004899614,0.004901817
0.114096041,1.078782235,-54.83397415,-74.97997075,-38.94418347,-2.021491665,,,0.08464533,1.376086439,-0.000146942,-0.004899614,0.004901817
0.115393695,1.190423325,-56.04673247,-72.91367234,-38.68812144,-2.262428471,,,0.084755814,2.285021694,-0.000233488,-0.006522611,0.006526789
0.115577389,0.544172647,-48.18422714,-82.44812911,-39.18970688,-1.286449825,,,0.084875779,1.519488307,-0.000162241,-0.00526473,0.005267229
0.115607391,1.269926632,-56.88647182,-71.30735013,-38.45814658,-2.431337841,,,0.084896948,3.289619915,-0.000110532,-0.006518954,0.006519891
0.116070463,2.914385779,-48.17858899,-16.14563956,-19.29726857,-3.969834907,,,0.084896948,3.289619915,-0.000110532,-0.006518954,0.006519891
0.116081321,2.802537747,-52.76653032,-20.14350919,-21.87301185,-4.261472135,,,0.084896948,3.337238963,-9.14785E-05,-0.006506319,0.006506962
0.116091401,2.993915,-44.23001322,-13.49332465,-17.31700136,-3.708580816,,,0.084896948,3.38485801,-7.10277E-05,-0.006496317,0.006496705
0.116100395,2.723057101,-55.39505214,-23.13083249,-23.55776539,-4.413086348,,,0.084896948,3.38485801,-7.10277E-05,-0.006496317,0.006496705
0.1162989,2.611354766,-58.29414,-27.46717648,-25.72839494,-4.555887781,,,0.084907047,2.237091377,-0.000230944,-0.006481307,0.00648542
0.116332084,3.106150529,-37.61552238,-10.08604904,-14.31047143,-3.2751996,,,0.084907047,2.237091377,-0.000230944,-0.006481307,0.00648542
0.11634609,2.531885471,-59.85119201,-30.60738845,-27.13757414,-4.601967934,,,0.084907047,2.189472329,-0.000227634,-0.006435126,0.006439151
0.116411339,3.18579115,-32.14713339,-7.942845885,-12.02699378,-2.92157192,,,0.084907047,2.141853282,-0.000224001,-0.006383873,0.006387802
0.116655412,1.382084658,-58.03081651,-68.84795482,-38.0636314,-2.698434139,,,0.084907047,2.141853282,-0.000224001,-0.006383873,0.006387802
0.116665577,2.420162033,-61.42357568,-35.04151734,-28.93952791,-4.61051751,,,0.085030036,2.093846134,-0.000220371,-0.00632712,0.006330956
0.116726832,2.340680012,-62.16088036,-38.17306042,-30.10018224,-4.567780659,,,0.085106228,1.662890175,-0.000177842,-0.005592736,0.005595563
0.116784519,0.589413134,-48.82760746,-81.94343926,-39.23131401,-1.342341349,,,0.085106228,1.662890175,-0.000177842,-0.005592736,0.005595563
0.116799877,1.461655899,-58.81170936,-66.95517958,-37.73006668,-2.881786758,,,0.085106228,1.615271128,-0.000172799,-0.005488141,0.005490861
0.117040616,3.298861989,-23.25364548,-5.340146533,-8.578137604,-2.387083592,,,0.085106228,1.56765208,-0.000167761,-0.00537923,0.005381845
0.117079724,2.228837982,-62.74588153,-42.50327591,-31.57474723,-4.467180254,,,0.085106228,1.56765208,-0.000167761,-0.00537923,0.005381845
0.117138018,2.149328824,-62.8896655,-45.49944595,-32.51673343,-4.35757061,,,0.085153025,2.045838987,-0.000216483,-0.006265216,0.006268955
